"booking id","booking_date_time","distance_travelled","time_taken","commission_base_cost","driver_base_cost","total_tax","total_trip_cost","ratings"
"1415480495","43112.929861111","2","5","20.93","83.72","7.96","113","1"
"1602850708","43172.980555556","8","31","33.65","134.6","12.8","181.05","3"
"1583926347","43166.976388889","10","39","35.6","142.4","13.53","191.53","3"
"1545283971","43154.882638889","24","69","72.4","289.6","27.51","389.51","4"
"1533645662","43151.377083333","9","49","62.2","248.8","23.64","334.64","4"
"1594915877","43170.631944444","1","2","14.68","58.74","5.58","79","5"
"1406262857","43109.972222222","4","5","15.7","62.8","5.97","84","4"
"1609334978","43174.975","6","28","29.06","116.23","11.04","156.33","3"
"1409066906","43110.952083333","3","5","15.58","62.32","5.92","84","1"
"1863819169","43243.0125","2","3","13.38","53.53","5.09","72","3"
"1987194535","43273.995833333","9","22","51.64","241.56","21.38","315","2"
"1493763133","43138.944444444","3","5","19.71","78.82","7.49","106","5"
"1841325969","43236.927083333","29","46","82.72","400.88","34.92","519","4"
"1583828482","43166.928472222","3","5","19.8","79.2","7.52","106.52","5"
"1493634492","43138.904166667","7","43","34.8","139.21","13.22","187","5"
"1948524759","43264.927083333","8","45","71.28","285.12","27.09","383","3"
"1841530546","43237.070833333","1","1","12","48","4.56","65","5"
"1395229197","43105.978472222","14","45","40.18","160.72","15.27","216","3"
"1863628549","43242.902777778","5","9","28.07","112.26","10.66","151","4"
"1532890235","43150.895138889","7","48","34.2","136.8","13","184","1"
"1982921543","43272.955555556","5","25","44.36","177.46","16.85","239","2"
"1519184498","43146.920833333","30","88","87.56","385.24","35.02","507.82","3"
"1493606595","43138.890277778","5","35","28.93","115.71","11","156","2"
"OSN_942373481","43200.930555556","2","19.7","7.25","29","2.75","39","3"
"1925654072","43258.94375","5","5","17.5","70","6.65","94","5"
"1536224906","43151.984722222","2","2","18.6","74.4","7.07","100.07","3"
"1590485106","43168.997222222","4","16","23.28","93.12","8.86","125.26","3"
"1844915006","43237.89375","32","65","104.98","489.94","43.4","638","3"
"1692865070","43200.911111111","50","104","160.59","677.38","62.78","900.75","5"
"1451396870","43124.890277778","24","68","65.88","263.52","25.04","354","4"
"1644031086","43185.913888889","5","33","35.55","142.19","13.51","191.25","5"
"1805367673","43228.920833333","2","3","24.35","97.4","9.25","131","4"
"1646932120","43186.894444444","12","45","49.44","197.77","18.79","266","2"
"1922122003","43257.913888889","4","23","41.91","167.66","15.92","225","5"
"1609162016","43174.900694444","15","69","56.13","224.53","21.33","301.99","3"
"1556214383","43158.1625","3","3","14.38","57.52","5.47","77.37","3"
"1962534023","43268.6","5","48","32.24","128.96","12.24","173","5"
"1679274337","43196.886111111","11","47","36.99","147.95","14.06","199","5"
"1693069313","43201.007638889","11","33","32.74","130.96","12.44","176.14","5"
"1867002973","43243.907638889","17","56","52.08","208.32","19.79","280","2"
"1587315176","43168.025694444","1","2","15.4","61.6","5.85","82.85","5"
"1952308839","43266.043055556","31","46","77.2","378.8","32.84","489","4"
"2005715240","43279.031944444","5","4","26","104","9.88","140","4"
"1844945729","43237.903472222","30","76","216.03","899.12","83.85","1199","1"
"1999331919","43277.103472222","2","3","17.37","69.46","6.6","93","5"
"1849000998","43238.938194444","2","3","18.4","73.61","6.99","99","1"
"1487628488","43136.893055556","2","28","21.28","85.12","8.09","114","3"
"1555874945","43157.893055556","20","83","60.95","278.79","24.91","364.65","3"
"OSN_999474783","43235.897916667","34","95.17","76.44","305.76","29.05","411","4"
"1755454632","43216.913888889","11","46","53.01","212.05","20.14","285","4"
"1860657276","43242.00625","4","5","24.05","96.2","9.14","129","1"
"1725610045","43209.901388889","14","59","106.78","433.25","40.88","581","5"
"1519345847","43147.010416667","4","4","20.97","83.89","7.96","112.82","3"
"1849216290","43239.040972222","2","3","13.75","55.02","5.23","74","5"
"1539244788","43152.964583333","1","2","16.95","67.79","6.44","91.18","3"
"1426706212","43116.972916667","16","43","42.22","168.88","16.04","227","3"
"2000476019","43277.516666667","16","62","44.84","179.36","17.04","241","5"
"1914863526","43255.91875","13","54","71.68","286.72","27.24","386","4"
"1613257680","43175.974305556","13","43","55.58","222.3","21.12","299","5"
"1952338388","43266.085416667","31","51","79","315.98","30.02","425","2"
"1469254577","43130.929861111","8","35","36.17","144.66","13.74","195","4"
"1972845749","43270.502777778","19","48","50.56","202.23","19.21","272","4"
"1545713506","43155.038888889","15","42","35.16","140.64","13.36","189.16","1"
"1599883428","43171.928472222","31","75","96.52","386.08","36.67","519.27","5"
"OSN_817117501","43110.909722222","1","3.42","6.51","26.02","2.47","35","5"
"1982903389","43272.952777778","7","33","52.23","208.92","19.85","281","5"
"1692747674","43200.86875","20","76","61.08","279.3","24.96","365","1"
"1429744052","43118.152083333","3","3","19.46","77.85","7.39","105","4"
"1412189159","43112.006944444","2","15","0","57.45","4.3","62","1"
"1902219953","43253.043055556","1","2","16.91","67.66","6.42","91","4"
"1952112432","43265.940277778","5","30","42.99","171.98","16.34","231","5"
"1448599951","43124.073611111","9","21","25.29","101.16","9.62","136","2"
"1599886208","43171.929861111","16","42","41.92","167.68","15.93","225.53","5"
"1605869208","43174.096527778","8","27","34.4","137.59","13.07","185.06","4"
"1392438493","43104.926388889","9","49","47.69","190.78","18.12","257","5"
"1656755380","43189.904166667","11","55","52.97","211.9","20.13","285","3"
"1925783405","43259.05625","18","35","41.74","166.96","15.86","225","4"
"1703816786","43204.052083333","7","19","28.68","114.72","10.9","154.3","5"
"1922361043","43258.075694444","6","5","18.1","72.4","6.88","97","3"
"1715536612","43207.579861111","28","69","101.21","474.84","41.96","618.01","3"
"1408814348","43110.863888889","6","33","35.23","140.92","13.38","190","5"
"1583942084","43166.9875","4","5","22","88","8.36","118.36","3"
"1519233218","43146.94375","10","49","40.76","163.04","15.49","219.29","3"
"1561990951","43159.902777778","11","61","45.6","182.4","17.33","245.33","4"
"1978631053","43271.8875","13","56","67.29","269.14","25.57","362","1"
"1669740000","43193.908333333","13","50","49.27","197.09","18.72","265.08","1"
"1667069076","43193.013194444","2","3","13.38","53.53","5.09","72","5"
"1561942181","43159.892361111","31","80","91.02","424.08","37.58","552.68","4"
"OSN_1032406913","43264.0625","2","6.92","12.01","48.03","4.56","65","5"
"1542089611","43153.904166667","5","30","30.64","122.58","11.65","164.87","5"
"1925566389","43258.915277778","2","4","23.42","93.68","8.9","126","2"
"1948673459","43264.995138889","15","32","48.51","194.04","18.44","261","3"
"1587073713","43167.906944444","20","59","52.8","211.2","20.06","284.06","4"
"1744922620","43214.526388889","26","73","111.99","447.97","42.56","603","3"
"1848958923","43238.922916667","13","45","57.62","230.47","21.89","310","4"
"1890242426","43250.014583333","27","47","79.56","318.24","30.23","428","4"
"1556163176","43158.054861111","50","104","148.92","630.68","58.34","837.94","4"
"OSN_978791287","43222.89375","4","31.07","21.4","85.58","8.13","115","3"
"1556209208","43158.150694444","8","25","31.96","127.84","12.14","171.94","1"
"1801904447","43227.970138889","9","30","37.92","151.67","14.41","204","2"
"1466523335","43129.904166667","9","54","40.47","161.9","15.38","218","4"
"1474408832","43132.889583333","8","47","38.2","152.82","14.52","206","1"
"1925486341","43258.897916667","12","47","42.61","205.46","17.94","266","5"
"1454834885","43125.917361111","11","29","54.32","317.26","25.64","397","5"
"1886795746","43248.942361111","32","56","96.24","454.96","40.07","591","5"
"1721408191","43208.923611111","1","3","19.5","78","7.41","105","4"
"1721345720","43208.911805556","15","44","42.35","169.42","16.09","228","2"
"1562118831","43159.943055556","3","5","15.4","61.6","5.85","82.85","4"
"1389827683","43103.936111111","21","49","73.45","293.8","27.91","395","4"
"1941698533","43262.934722222","9","42","54.16","216.65","20.58","291","4"
"1522494143","43147.959027778","29","77","105.2","420.8","39.98","565.98","3"
"1475162454","43133.403472222","27","0","229.8","919.2","87.32","1236","1"
"1975190624","43271.033333333","5","5","26.21","104.83","9.96","141","5"
"1833865140","43235.001388889","20","40","66.73","266.91","25.36","359","4"
"1519367676","43147.039583333","7","7","30.71","122.84","11.67","165.22","3"
"1929762288","43259.917361111","16","64","48.4","228.6","20.14","297","2"
"1577963278","43164.935416667","20","73","55.83","258.3","22.97","337.1","5"
"1948594764","43264.957638889","10","39","47.88","191.54","18.2","258","3"
"1999037848","43276.901388889","4","9","29.17","116.66","11.08","157","4"
"1657190651","43190.213888889","20","34","44.8","179.18","17.02","241","2"
"1650274720","43187.916666667","15","57","63.93","255.74","24.3","343.97","2"
"1487744754","43136.922916667","12","52","40.36","161.44","15.33","217","5"
"1833525768","43234.888194444","28","68","86.88","347.52","33.02","467","5"
"1743501944","43213.947222222","13","39","42.94","171.74","16.32","231","3"
"1922054260","43257.9","10","40","44.9","179.6","17.06","242","1"
"1653823549","43189.005555556","5","5","17.47","69.89","6.63","93.99","5"
"OSN_817065353","43110.880555556","17","89.62","25","100.01","9.5","135","5"
"1941782335","43262.964583333","2","5","20.13","80.53","7.65","108","5"
"1886589112","43248.886805556","8","51","50.37","201.49","19.14","271","3"
"2012399656","43280.929861111","10","47","71.75","286.99","27.27","386","4"
"1487935630","43137.025694444","3","4","18.2","72.81","6.92","98","5"
"1781495166","43223.240972222","4","4","24.91","99.63","9.46","134","3"
"1860442610","43241.905555556","5","9","28.88","115.51","10.98","155","5"
"2005756899","43279.138888889","9","30","29","115.98","11.02","156","4"
"2002281077","43277.908333333","2","43","34.58","138.32","13.14","186","5"
"1743288521","43213.888194444","5","35","30.36","121.45","11.53","163","5"
"1395347586","43106.141666667","9","29","35.37","141.5","13.45","190","4"
"OSN_951034753","43206.895833333","3","34.45","7.25","29","2.75","39","4"
"1599838109","43171.919444444","21","40","57.97","231.9","22.04","311.91","4"
"1558976339","43158.975694444","6","27","25.42","101.68","9.66","136.76","2"
"1929647349","43259.909722222","18","52","80.48","321.94","30.59","433","4"
"2002376392","43277.934027778","3","6","30.11","120.45","11.44","162","3"
"1455175785","43126.094444444","1","2","16.48","65.94","6.27","89","4"
"1941866506","43263.034722222","3","3","15.24","60.97","5.79","82","2"
"2012616145","43280.966666667","10","42","54.65","218.58","20.77","294","4"
"1874988860","43245.890972222","7","24","25.6","102.4","9.72","138","5"
"1717575439","43208.0375","6","6","19.12","76.48","7.26","102.86","5"
"1645557305","43186.609027778","24","0","179.8","719.2","68.32","967.32","3"
"1886622347","43248.888888889","5","31","35.69","142.75","13.56","192","5"
"1559032540","43159.016666667","7","27","31.2","124.8","11.86","167.86","3"
"1669647687","43193.886805556","4","8","23.75","95","9.02","127.77","4"
"1580721724","43165.877083333","3","7","23.81","95.24","9.05","128.1","5"
"2012459188","43280.928472222","2","7","29.18","116.73","11.09","157","4"
"1609224234","43174.917361111","7","45","36.8","147.21","13.98","197.99","3"
"1918395483","43256.90625","8","45","62.1","248.4","23.6","334","1"
"1952362898","43266.129861111","27","50","67.2","268.8","25.54","362","2"
"1395316571","43106.065277778","9","17","26.02","104.08","9.88","140","1"
"1477426177","43133.900694444","7","30","44.22","176.9","16.8","238","1"
"1970792797","43269.848611111","21","58","63.01","422.05","32.44","518","4"
"1469253303","43130.928472222","31","69","84.94","399.76","35.28","520","4"
"1781090245","43222.897916667","14","49","54.4","217.59","20.67","293","5"
"1579434871","43165.589583333","9","0","179.8","719.2","68.32","967.32","3"
"1432690825","43118.963194444","2","4","19.84","79.36","7.54","107","2"
"1784992477","43223.927083333","3","5","19","76","7.22","102","4"
"1978854366","43271.945138889","5","6","32.71","130.86","12.43","176","3"
"1423801746","43115.998611111","11","30","45.48","181.92","17.29","245","5"
"1487838818","43136.964583333","4","6","16.36","65.44","6.21","88","3"
"1918521767","43256.966666667","11","33","32.53","130.11","12.37","175","4"
"1837455538","43235.905555556","29","96","222.31","924.24","86.24","1233","5"
"1978680025","43271.898611111","19","57","76.46","340.83","30.8","448","4"
"1583877273","43166.950694444","4","5","23.83","95.32","9.06","128.21","3"
"1471982164","43132.043055556","14","33","36.22","144.88","13.76","195","3"
"1860385499","43241.894444444","8","42","52.05","208.22","19.78","280","4"
"1863689681","43242.934027778","15","56","73.74","294.97","28.02","397","2"
"OSN_894660313","43165.864583333","4","22.17","7.43","29.74","2.83","40","3"
"1667036095","43192.979861111","13","35","41.82","167.29","15.89","225","4"
"1609238667","43174.922916667","2","4","16.54","66.17","6.29","89","5"
"1717425407","43207.944444444","29","59","86.6","346.4","32.91","465.91","3"
"1751623669","43216.048611111","4","5","16.54","66.16","6.29","89","5"
"1609135596","43174.889583333","7","38","35.13","140.52","13.35","189","5"
"1474580126","43132.954861111","7","33","36.99","147.96","14.06","199","3"
"1675979739","43195.984027778","10","42","34.6","138.4","13.15","186.15","4"
"1801619820","43227.8875","2","28","26.31","105.23","10","142","4"
"OSN_825263573","43116.921527778","2","18.67","7.25","29","2.75","39","4"
"1978812167","43271.933333333","2","3","24.82","99.29","9.43","134","4"
"1474647641","43132.998611111","7","32","32.56","130.23","12.37","175","1"
"1406228093","43109.949305556","2","3","17.83","71.32","6.78","96","5"
"1469424532","43131.046527778","5","5","16.05","64.22","6.1","86","5"
"1602833227","43172.968055556","11","35","39.79","159.15","15.12","214.06","4"
"1879310332","43247.10625","3","3","13.32","53.27","5.06","72","1"
"OSN_943840747","43201.928472222","15","57.58","29.73","118.91","11.3","160","4"
"1922212787","43257.951388889","19","49","52.23","208.92","19.85","281","1"
"1516225846","43145.945833333","11","31","45.73","182.92","17.38","246.03","3"
"1415738281","43113.072916667","2","6","18.28","73.11","6.96","98","3"
"1717423481","43207.940277778","8","33","33.4","133.6","12.69","179.69","2"
"1490649597","43137.940277778","7","32","36.52","146.08","13.87","196","1"
"1783568722","43223.720138889","13","53","54.46","217.84","20.69","293","2"
"1863806197","43242.993055556","2","3","18.12","72.48","6.88","97","3"
"1743440978","43213.925","8","37","36.96","147.85","14.04","199","5"
"1466797545","43130.095138889","10","32","35.66","142.64","13.55","192","5"
"1852169499","43239.838194444","8","49","39.88","159.54","15.16","215","4"
