City,Zone,Week Number,Day,4 hour windows,Date,Time stamp date,Demand,Fulfilment %,Avg. Price,Avg. Trip Size,Cancellation % (Total),Driver Cancellation%,Customer Cancellation %,Avg. ETA,
Bengaluru,Zone 10,3,2,08:00 to 12:00,12-07-2019,12/07/2019 09:16:07,1909,71,174,17,25.0,4.8,20.2,11.3,
Bengaluru,Zone 10,3,2,12:00 to 16:00,12-07-2019,12/07/2019 15:47:46,1951,74,98,14,34.5,6.6,27.9,13.2,
Bengaluru,Zone 10,3,2,16:00 to 20:00,12-07-2019,12/07/2019 16:39:07,1901,68,174,12,31.2,6.0,25.2,14.6,
Bengaluru,Zone 10,3,2,20:00 to 00:00,12-07-2019,12/07/2019 21:55:32,2082,73,208,10,26.4,5.1,21.4,13.1,
Bengaluru,Zone 10,3,4,00:00 to 04:00,14-07-2019,14/07/2019 03:29:35,2049,67,199,17,33.9,6.5,27.4,14.1,
Bengaluru,Zone 10,3,4,04:00 to 08.00,14-07-2019,14/07/2019 05:57:33,1998,71,96,11,31.4,6.0,25.4,14.5,
Bengaluru,Zone 10,3,4,08:00 to 12:00,14-07-2019,14/07/2019 11:17:24,1997,66,175,10,28.5,5.5,23.0,14.9,
Bengaluru,Zone 10,3,4,12:00 to 16:00,14-07-2019,14/07/2019 15:15:39,2057,73,102,10,34.5,6.6,27.9,13.7,
Bengaluru,Zone 10,3,4,16:00 to 20:00,14-07-2019,14/07/2019 18:11:19,2026,67,164,15,29.3,5.6,23.6,15.7,
Bengaluru,Zone 10,3,4,20:00 to 00:00,14-07-2019,14/07/2019 20:29:27,1999,69,207,10,31.4,6.0,25.4,10.1,
Bengaluru,Zone 10,3,4,00:00 to 04:00,14-07-2019,14/07/2019 03:34:03,2031,73,191,16,25.2,4.9,20.4,9.8,
Bengaluru,Zone 10,3,4,04:00 to 08.00,14-07-2019,14/07/2019 05:45:34,2026,69,93,17,24.8,4.8,20.0,14.3,
Bengaluru,Zone 10,3,4,08:00 to 12:00,14-07-2019,14/07/2019 10:59:43,2028,67,176,10,28.9,5.6,23.4,13.7,
Bengaluru,Zone 10,3,4,12:00 to 16:00,14-07-2019,14/07/2019 14:26:04,1915,67,92,9,27.9,5.4,22.5,11.6,
Bengaluru,Zone 10,3,4,16:00 to 20:00,14-07-2019,14/07/2019 17:23:10,1962,70,176,11,33.7,6.5,27.2,9.4,
Bengaluru,Zone 10,3,4,20:00 to 00:00,14-07-2019,14/07/2019 21:54:26,2072,68,204,8,33.9,6.5,27.4,13.2,
Bengaluru,Zone 10,3,5,00:00 to 04:00,15-07-2019,15/07/2019 03:42:11,2057,66,199,8,35.0,6.7,28.3,12.5,
Bengaluru,Zone 10,3,5,04:00 to 08.00,15-07-2019,15/07/2019 06:22:30,2047,66,99,13,29.5,5.7,23.8,14.1,
Bengaluru,Zone 10,3,5,08:00 to 12:00,15-07-2019,15/07/2019 09:15:53,1958,70,177,18,33.1,6.4,26.8,12.9,
Bengaluru,Zone 10,3,5,12:00 to 16:00,15-07-2019,15/07/2019 15:43:32,2082,69,101,16,28.1,5.4,22.7,12.3,
Bengaluru,Zone 10,3,5,16:00 to 20:00,15-07-2019,15/07/2019 19:28:51,2049,73,165,11,24.7,4.7,19.9,11.0,
Bengaluru,Zone 10,3,5,20:00 to 00:00,15-07-2019,15/07/2019 21:50:41,1923,73,203,9,32.8,6.3,26.5,15.9,
Bengaluru,Zone 10,3,6,00:00 to 04:00,16-07-2019,16/07/2019 03:52:33,2065,69,197,9,27.7,5.3,22.4,13.5,
Bengaluru,Zone 10,3,6,04:00 to 08.00,16-07-2019,16/07/2019 05:38:38,2082,67,92,11,31.5,6.1,25.4,12.5,
Bengaluru,Zone 10,3,6,08:00 to 12:00,16-07-2019,16/07/2019 09:27:12,2008,70,168,14,29.7,5.7,24.0,11.3,
Bengaluru,Zone 10,3,6,12:00 to 16:00,16-07-2019,16/07/2019 14:46:37,1966,72,95,10,28.7,5.5,23.2,12.6,
Bengaluru,Zone 10,3,6,16:00 to 20:00,16-07-2019,16/07/2019 16:06:29,2054,73,171,16,27.0,5.2,21.8,9.3,
Bengaluru,Zone 10,3,6,20:00 to 00:00,16-07-2019,16/07/2019 23:10:30,2047,71,208,14,29.0,5.6,23.4,14.4,
Bengaluru,Zone 10,3,7,00:00 to 04:00,17-07-2019,17/07/2019 02:55:27,2045,74,193,16,25.4,4.9,20.5,15.6,
Bengaluru,Zone 10,3,7,04:00 to 08.00,17-07-2019,17/07/2019 05:52:32,1955,72,86,17,24.5,4.7,19.8,10.0,
Bengaluru,Zone 10,3,7,08:00 to 12:00,17-07-2019,17/07/2019 08:41:12,2053,75,180,16,33.7,6.5,27.2,13.5,
Bengaluru,Zone 10,3,7,12:00 to 16:00,17-07-2019,17/07/2019 13:25:54,2097,66,99,8,34.8,6.7,28.1,10.0,
Bengaluru,Zone 10,3,7,16:00 to 20:00,17-07-2019,17/07/2019 19:11:03,2049,73,166,18,27.1,5.2,21.9,9.1,
Bengaluru,Zone 10,3,7,20:00 to 00:00,17-07-2019,17/07/2019 21:19:52,1970,69,200,10,34.3,6.6,27.7,13.7,
Bengaluru,Zone 1,4,1,00:00 to 04:00,18-07-2019,18/07/2019 01:05:00,1915,73,198,14,31.5,6.1,25.5,13.3,
Bengaluru,Zone 1,4,1,04:00 to 08.00,18-07-2019,18/07/2019 05:29:20,2032,75,89,11,32.4,6.2,26.1,10.0,
Bengaluru,Zone 1,4,1,08:00 to 12:00,18-07-2019,18/07/2019 09:31:52,1923,68,175,18,25.4,4.9,20.5,7.4,
Bengaluru,Zone 1,4,1,12:00 to 16:00,18-07-2019,18/07/2019 13:44:45,2088,68,100,18,23.1,4.5,18.7,9.7,
Bengaluru,Zone 1,4,1,16:00 to 20:00,18-07-2019,18/07/2019 17:36:33,1906,74,171,15,25.5,4.9,20.6,12.0,
Bengaluru,Zone 1,4,1,20:00 to 00:00,18-07-2019,18/07/2019 22:45:38,1929,72,203,13,34.0,6.5,27.4,9.1,
Bengaluru,Zone 1,4,2,00:00 to 04:00,19-07-2019,19/07/2019 00:16:15,1957,72,195,12,29.9,5.8,24.1,7.2,
Bengaluru,Zone 1,4,2,04:00 to 08.00,19-07-2019,19/07/2019 04:20:05,2058,66,97,14,28.4,5.5,22.9,10.8,
Bengaluru,Zone 1,4,2,08:00 to 12:00,19-07-2019,19/07/2019 09:54:29,1984,66,177,8,30.5,5.9,24.7,8.4,
Bengaluru,Zone 1,4,2,12:00 to 16:00,19-07-2019,19/07/2019 13:37:35,1951,68,93,9,26.1,5.0,21.1,12.2,
Bengaluru,Zone 1,4,2,16:00 to 20:00,19-07-2019,19/07/2019 18:06:05,2082,67,165,17,26.9,5.2,21.7,9.4,
Bengaluru,Zone 1,4,2,20:00 to 00:00,19-07-2019,19/07/2019 23:25:28,2052,71,210,16,33.6,6.5,27.2,8.9,
Bengaluru,Zone 1,4,4,00:00 to 04:00,21-07-2019,21/07/2019 01:30:42,1967,74,200,9,30.6,5.9,24.7,13.4,
Bengaluru,Zone 1,4,4,04:00 to 08.00,21-07-2019,21/07/2019 05:20:49,1988,71,105,9,31.9,6.1,25.7,10.9,
Bengaluru,Zone 1,4,4,08:00 to 12:00,21-07-2019,21/07/2019 08:26:07,2031,75,175,13,24.9,4.8,20.1,12.7,
Bengaluru,Zone 1,4,4,12:00 to 16:00,21-07-2019,21/07/2019 12:24:03,2049,67,103,14,24.7,4.8,20.0,13.1,
Bengaluru,Zone 1,4,4,16:00 to 20:00,21-07-2019,21/07/2019 16:45:37,1996,69,174,15,31.3,6.0,25.3,11.8,
Bengaluru,Zone 1,4,4,20:00 to 00:00,21-07-2019,21/07/2019 22:31:24,1918,69,200,8,34.8,6.7,28.1,11.6,
Bengaluru,Zone 1,4,4,00:00 to 04:00,21-07-2019,21/07/2019 01:33:30,1937,70,200,9,27.2,5.2,22.0,13.8,
Bengaluru,Zone 1,4,4,04:00 to 08.00,21-07-2019,21/07/2019 06:00:22,1914,71,87,11,30.7,5.9,24.8,10.5,
Bengaluru,Zone 1,4,4,08:00 to 12:00,21-07-2019,21/07/2019 10:57:57,1992,71,173,11,32.3,6.2,26.1,11.7,
Bengaluru,Zone 1,4,4,12:00 to 16:00,21-07-2019,21/07/2019 15:11:54,2090,72,95,8,33.7,6.5,27.2,14.3,
Bengaluru,Zone 1,4,4,16:00 to 20:00,21-07-2019,21/07/2019 19:34:14,2093,66,175,11,28.1,5.4,22.7,7.0,
Bengaluru,Zone 1,4,4,20:00 to 00:00,21-07-2019,21/07/2019 23:32:34,2003,73,201,12,31.2,6.0,25.2,11.7,
Bengaluru,Zone 1,4,5,00:00 to 04:00,22-07-2019,22/07/2019 03:45:27,2003,71,192,18,31.3,6.0,25.2,8.6,
Bengaluru,Zone 1,4,5,04:00 to 08.00,22-07-2019,22/07/2019 07:17:56,1956,69,101,8,24.3,4.7,19.6,12.5,
Bengaluru,Zone 1,4,5,08:00 to 12:00,22-07-2019,22/07/2019 10:37:45,1980,73,168,10,25.7,4.9,20.7,9.7,
Bengaluru,Zone 1,4,5,12:00 to 16:00,22-07-2019,22/07/2019 14:48:22,2001,71,96,14,32.5,6.3,26.2,13.2,
Bengaluru,Zone 1,4,5,16:00 to 20:00,22-07-2019,22/07/2019 16:04:09,2012,72,179,10,35.0,6.7,28.2,7.7,
Bengaluru,Zone 1,4,5,20:00 to 00:00,22-07-2019,22/07/2019 21:25:52,1904,67,200,15,28.7,5.5,23.2,10.1,
Bengaluru,Zone 1,4,6,00:00 to 04:00,23-07-2019,23/07/2019 03:27:31,2012,69,196,17,29.5,5.7,23.8,10.1,
Bengaluru,Zone 1,4,6,04:00 to 08.00,23-07-2019,23/07/2019 05:14:37,1966,70,104,10,30.5,5.9,24.6,9.4,
Bengaluru,Zone 1,4,6,08:00 to 12:00,23-07-2019,23/07/2019 10:59:54,2053,66,173,14,28.3,5.4,22.8,8.1,
Bengaluru,Zone 1,4,6,12:00 to 16:00,23-07-2019,23/07/2019 15:11:26,1980,70,91,12,25.0,4.8,20.2,7.6,
Bengaluru,Zone 1,4,6,16:00 to 20:00,23-07-2019,23/07/2019 16:58:57,1921,67,174,18,33.8,6.5,27.3,13.2,
Bengaluru,Zone 1,4,6,20:00 to 00:00,23-07-2019,23/07/2019 20:02:14,2073,66,202,11,32.0,6.2,25.9,15.0,
Bengaluru,Zone 1,4,7,00:00 to 04:00,24-07-2019,24/07/2019 02:09:59,2049,75,195,15,28.4,5.5,22.9,10.8,
Bengaluru,Zone 1,4,7,04:00 to 08.00,24-07-2019,24/07/2019 07:55:32,2072,70,86,12,25.4,4.9,20.5,14.1,
Bengaluru,Zone 1,4,7,08:00 to 12:00,24-07-2019,24/07/2019 11:18:23,1951,73,177,16,26.7,5.1,21.5,10.2,
Bengaluru,Zone 1,4,7,12:00 to 16:00,24-07-2019,24/07/2019 14:43:31,1997,75,92,18,34.1,6.6,27.6,8.6,
Bengaluru,Zone 1,4,7,16:00 to 20:00,24-07-2019,24/07/2019 19:07:16,1947,74,160,14,24.5,4.7,19.8,12.3,
Bengaluru,Zone 1,4,7,20:00 to 00:00,24-07-2019,24/07/2019 22:29:27,1907,74,210,15,29.4,5.7,23.8,10.5,
Bengaluru,Zone 2,4,1,00:00 to 04:00,18-07-2019,18/07/2019 03:44:14,1929,74,193,12,25.9,5.0,20.9,10.5,
Bengaluru,Zone 2,4,1,04:00 to 08.00,18-07-2019,18/07/2019 07:15:37,1912,68,89,16,26.0,5.0,21.0,15.6,
Bengaluru,Zone 2,4,1,08:00 to 12:00,18-07-2019,18/07/2019 10:12:37,1933,68,176,16,23.4,4.5,18.9,11.5,
Bengaluru,Zone 2,4,1,12:00 to 16:00,18-07-2019,18/07/2019 12:35:15,2092,74,98,14,25.0,4.8,20.2,14.7,
Bengaluru,Zone 2,4,1,16:00 to 20:00,18-07-2019,18/07/2019 18:09:54,2057,68,166,11,22.5,4.3,18.2,14.8,
Bengaluru,Zone 2,4,1,20:00 to 00:00,18-07-2019,18/07/2019 23:01:32,1946,71,205,15,24.2,4.7,19.6,15.7,
Bengaluru,Zone 2,4,2,00:00 to 04:00,19-07-2019,19/07/2019 02:06:38,2025,75,195,14,25.2,4.9,20.4,15.1,
Bengaluru,Zone 2,4,2,04:00 to 08.00,19-07-2019,19/07/2019 06:50:05,2064,75,89,16,24.4,4.7,19.7,14.7,
Bengaluru,Zone 2,4,2,08:00 to 12:00,19-07-2019,19/07/2019 11:21:52,2012,66,176,12,23.7,4.6,19.2,11.8,
Bengaluru,Zone 2,4,2,12:00 to 16:00,19-07-2019,19/07/2019 14:18:48,2092,67,99,14,21.9,4.2,17.7,14.3,
Bengaluru,Zone 2,4,2,16:00 to 20:00,19-07-2019,19/07/2019 19:00:36,2001,67,180,10,24.7,4.7,19.9,15.0,
Bengaluru,Zone 2,4,2,20:00 to 00:00,19-07-2019,19/07/2019 22:26:40,2004,69,201,12,25.0,4.8,20.2,12.7,
Bengaluru,Zone 2,4,4,00:00 to 04:00,21-07-2019,21/07/2019 01:21:26,1962,68,191,13,24.7,4.8,20.0,15.2,
Bengaluru,Zone 2,4,4,04:00 to 08.00,21-07-2019,21/07/2019 05:59:35,1901,68,90,13,25.0,4.8,20.2,15.5,
Bengaluru,Zone 2,4,4,08:00 to 12:00,21-07-2019,21/07/2019 09:45:33,2011,67,171,11,26.4,5.1,21.3,9.4,
Bengaluru,Zone 2,4,4,12:00 to 16:00,21-07-2019,21/07/2019 14:28:39,2005,67,93,11,23.2,4.5,18.7,10.6,
Bengaluru,Zone 2,4,4,16:00 to 20:00,21-07-2019,21/07/2019 19:52:44,2026,71,176,14,25.6,4.9,20.7,9.9,
Bengaluru,Zone 2,4,4,20:00 to 00:00,21-07-2019,21/07/2019 20:53:47,1958,72,206,13,21.2,4.1,17.1,12.5,
Bengaluru,Zone 2,4,4,00:00 to 04:00,21-07-2019,21/07/2019 00:15:29,2027,68,200,12,22.7,4.4,18.3,12.0,
Bengaluru,Zone 2,4,4,04:00 to 08.00,21-07-2019,21/07/2019 06:58:33,1922,71,103,15,24.2,4.7,19.6,14.0,
Bengaluru,Zone 2,4,4,08:00 to 12:00,21-07-2019,21/07/2019 11:15:49,2040,69,172,11,22.7,4.4,18.4,13.1,
Bengaluru,Zone 2,4,4,12:00 to 16:00,21-07-2019,21/07/2019 15:11:43,2040,69,103,14,21.8,4.2,17.6,13.5,
Bengaluru,Zone 2,4,4,16:00 to 20:00,21-07-2019,21/07/2019 17:24:24,1981,74,177,11,24.2,4.7,19.5,9.6,
Bengaluru,Zone 2,4,4,20:00 to 00:00,21-07-2019,21/07/2019 21:30:10,2000,67,201,10,24.2,4.7,19.6,9.7,
Bengaluru,Zone 2,4,5,00:00 to 04:00,22-07-2019,22/07/2019 01:49:22,2065,66,192,11,25.2,4.9,20.4,9.5,
Bengaluru,Zone 2,4,5,04:00 to 08.00,22-07-2019,22/07/2019 04:38:20,2025,66,102,12,24.9,4.8,20.1,15.7,
Bengaluru,Zone 2,4,5,08:00 to 12:00,22-07-2019,22/07/2019 10:48:42,2078,74,177,13,22.7,4.4,18.4,13.3,
Bengaluru,Zone 2,4,5,12:00 to 16:00,22-07-2019,22/07/2019 12:29:28,1950,74,90,12,24.6,4.7,19.8,12.3,
Bengaluru,Zone 2,4,5,16:00 to 20:00,22-07-2019,22/07/2019 18:19:48,2055,72,179,15,23.0,4.4,18.6,13.3,
Bengaluru,Zone 2,4,5,20:00 to 00:00,22-07-2019,22/07/2019 21:06:53,1943,70,207,13,21.4,4.1,17.3,15.6,
Bengaluru,Zone 2,4,6,00:00 to 04:00,23-07-2019,23/07/2019 00:29:47,1911,73,198,13,25.1,4.8,20.3,10.6,
Bengaluru,Zone 2,4,6,04:00 to 08.00,23-07-2019,23/07/2019 05:52:58,1966,66,93,16,24.2,4.7,19.5,9.4,
Bengaluru,Zone 2,4,6,08:00 to 12:00,23-07-2019,23/07/2019 10:13:52,1901,66,169,16,25.1,4.8,20.3,10.8,
Bengaluru,Zone 2,4,6,12:00 to 16:00,23-07-2019,23/07/2019 15:49:19,2087,68,96,11,26.4,5.1,21.3,13.4,
Bengaluru,Zone 2,4,6,16:00 to 20:00,23-07-2019,23/07/2019 16:03:56,1912,75,180,10,23.0,4.4,18.5,16.0,
Bengaluru,Zone 2,4,6,20:00 to 00:00,23-07-2019,23/07/2019 21:02:50,1940,71,201,15,22.2,4.3,17.9,12.8,
Bengaluru,Zone 2,4,7,00:00 to 04:00,24-07-2019,24/07/2019 00:07:53,2053,67,190,11,24.4,4.7,19.7,15.6,
Bengaluru,Zone 2,4,7,04:00 to 08.00,24-07-2019,24/07/2019 05:05:19,1988,74,98,16,24.8,4.8,20.0,14.5,
Bengaluru,Zone 2,4,7,08:00 to 12:00,24-07-2019,24/07/2019 11:30:12,1934,73,169,16,23.8,4.6,19.3,12.0,
Bengaluru,Zone 2,4,7,12:00 to 16:00,24-07-2019,24/07/2019 14:48:44,1933,68,95,11,26.2,5.0,21.1,9.8,
Bengaluru,Zone 2,4,7,16:00 to 20:00,24-07-2019,24/07/2019 18:47:03,2097,70,166,13,24.0,4.6,19.4,15.7,
Bengaluru,Zone 2,4,7,20:00 to 00:00,24-07-2019,24/07/2019 20:24:22,1930,72,203,10,23.5,4.5,19.0,9.6,
Bengaluru,Zone 3,4,1,00:00 to 04:00,18-07-2019,18/07/2019 02:39:58,1904,68,200,16,26.9,5.2,21.8,5.5,
Bengaluru,Zone 3,4,1,04:00 to 08.00,18-07-2019,18/07/2019 05:19:43,1999,74,102,15,29.8,5.7,24.1,1.6,
Bengaluru,Zone 3,4,1,08:00 to 12:00,18-07-2019,18/07/2019 08:14:06,1921,70,174,9,28.8,5.5,23.3,4.4,
Bengaluru,Zone 3,4,1,12:00 to 16:00,18-07-2019,18/07/2019 14:25:09,1972,69,97,15,27.3,5.2,22.0,4.5,
Bengaluru,Zone 3,4,1,16:00 to 20:00,18-07-2019,18/07/2019 16:35:17,2095,71,177,10,26.0,5.0,21.0,2.2,
Bengaluru,Zone 3,4,1,20:00 to 00:00,18-07-2019,18/07/2019 20:58:30,1958,69,206,18,32.2,6.2,26.0,6.0,
Bengaluru,Zone 3,4,2,00:00 to 04:00,19-07-2019,19/07/2019 03:45:31,2072,70,191,11,34.0,6.5,27.5,5.0,
Bengaluru,Zone 3,4,2,04:00 to 08.00,19-07-2019,19/07/2019 04:47:30,1924,69,104,18,28.3,5.4,22.8,1.8,
Bengaluru,Zone 3,4,2,08:00 to 12:00,19-07-2019,19/07/2019 11:44:27,2046,69,174,12,26.1,5.0,21.0,1.9,
Bengaluru,Zone 3,4,2,12:00 to 16:00,19-07-2019,19/07/2019 12:25:50,1935,71,102,10,29.4,5.7,23.7,1.6,
Bengaluru,Zone 3,4,2,16:00 to 20:00,19-07-2019,19/07/2019 16:01:25,1986,73,168,18,30.7,5.9,24.8,3.8,
Bengaluru,Zone 3,4,2,20:00 to 00:00,19-07-2019,19/07/2019 23:50:49,1908,73,210,11,27.1,5.2,21.9,3.3,
Bengaluru,Zone 3,4,4,00:00 to 04:00,21-07-2019,21/07/2019 02:41:16,1917,68,194,10,31.5,6.1,25.4,5.5,
Bengaluru,Zone 3,4,4,04:00 to 08.00,21-07-2019,21/07/2019 07:16:29,2043,69,89,16,29.0,5.6,23.4,1.9,
Bengaluru,Zone 3,4,4,08:00 to 12:00,21-07-2019,21/07/2019 10:40:45,2072,72,168,12,29.3,5.6,23.7,2.0,
Bengaluru,Zone 3,4,4,12:00 to 16:00,21-07-2019,21/07/2019 14:47:45,1936,70,100,14,23.7,4.6,19.2,4.0,
Bengaluru,Zone 3,4,4,16:00 to 20:00,21-07-2019,21/07/2019 19:11:11,1984,66,176,17,31.6,6.1,25.5,3.1,
Bengaluru,Zone 3,4,4,20:00 to 00:00,21-07-2019,21/07/2019 21:09:12,2036,72,201,17,34.1,6.6,27.6,2.9,
Bengaluru,Zone 3,4,4,00:00 to 04:00,21-07-2019,21/07/2019 02:48:46,2026,68,191,18,32.5,6.3,26.3,2.4,
Bengaluru,Zone 3,4,4,04:00 to 08.00,21-07-2019,21/07/2019 06:20:28,2075,71,85,10,30.7,5.9,24.8,4.3,
Bengaluru,Zone 3,4,4,08:00 to 12:00,21-07-2019,21/07/2019 09:37:18,2069,66,175,16,26.3,5.1,21.2,4.3,
Bengaluru,Zone 3,4,4,12:00 to 16:00,21-07-2019,21/07/2019 13:00:47,1906,70,91,9,32.9,6.3,26.6,1.1,
Bengaluru,Zone 3,4,4,16:00 to 20:00,21-07-2019,21/07/2019 18:06:51,1971,69,169,14,23.8,4.6,19.2,3.4,
Bengaluru,Zone 3,4,4,20:00 to 00:00,21-07-2019,21/07/2019 21:31:03,2071,75,208,10,27.8,5.3,22.4,4.0,
Bengaluru,Zone 3,4,5,00:00 to 04:00,22-07-2019,22/07/2019 02:05:03,2025,69,192,11,28.5,5.5,23.0,1.8,
Bengaluru,Zone 3,4,5,04:00 to 08.00,22-07-2019,22/07/2019 05:05:47,1990,69,103,14,29.8,5.7,24.1,4.8,
Bengaluru,Zone 3,4,5,08:00 to 12:00,22-07-2019,22/07/2019 08:41:17,1910,73,177,17,28.2,5.4,22.8,2.1,
Bengaluru,Zone 3,4,5,12:00 to 16:00,22-07-2019,22/07/2019 13:34:33,2029,66,95,18,23.3,4.5,18.8,5.8,
Bengaluru,Zone 3,4,5,16:00 to 20:00,22-07-2019,22/07/2019 17:24:25,2081,67,180,15,32.4,6.2,26.1,2.3,
Bengaluru,Zone 3,4,5,20:00 to 00:00,22-07-2019,22/07/2019 23:07:27,1904,73,208,10,30.4,5.9,24.6,2.1,
Bengaluru,Zone 3,4,6,00:00 to 04:00,23-07-2019,23/07/2019 03:31:44,1901,73,200,16,26.5,5.1,21.4,5.3,
Bengaluru,Zone 3,4,6,04:00 to 08.00,23-07-2019,23/07/2019 07:34:45,1921,71,105,16,33.4,6.4,27.0,4.1,
Bengaluru,Zone 3,4,6,08:00 to 12:00,23-07-2019,23/07/2019 08:25:03,2084,72,175,14,32.7,6.3,26.4,2.2,
Bengaluru,Zone 3,4,6,12:00 to 16:00,23-07-2019,23/07/2019 14:57:47,1971,69,92,15,34.7,6.7,28.0,1.6,
Bengaluru,Zone 3,4,6,16:00 to 20:00,23-07-2019,23/07/2019 18:35:59,1919,75,171,9,31.7,6.1,25.6,4.1,
Bengaluru,Zone 3,4,6,20:00 to 00:00,23-07-2019,23/07/2019 23:04:53,1975,71,206,10,30.3,5.8,24.5,1.7,
Bengaluru,Zone 3,4,7,00:00 to 04:00,24-07-2019,24/07/2019 01:51:14,1936,66,190,12,24.4,4.7,19.7,4.9,
Bengaluru,Zone 3,4,7,04:00 to 08.00,24-07-2019,24/07/2019 05:10:18,1937,70,86,16,31.4,6.0,25.3,2.2,
Bengaluru,Zone 3,4,7,08:00 to 12:00,24-07-2019,24/07/2019 08:29:33,2069,75,166,18,24.7,4.7,19.9,5.3,
Bengaluru,Zone 3,4,7,12:00 to 16:00,24-07-2019,24/07/2019 13:27:08,2006,73,98,13,31.4,6.0,25.4,5.6,
Bengaluru,Zone 3,4,7,16:00 to 20:00,24-07-2019,24/07/2019 19:12:38,1915,74,163,15,23.0,4.4,18.6,5.1,
Bengaluru,Zone 3,4,7,20:00 to 00:00,24-07-2019,24/07/2019 23:57:00,1988,72,209,16,28.8,5.5,23.3,5.1,
Bengaluru,Zone 4,4,1,00:00 to 04:00,18-07-2019,18/07/2019 00:15:17,1973,69,193,4,23.7,4.6,19.2,14.6,
Bengaluru,Zone 4,4,1,04:00 to 08.00,18-07-2019,18/07/2019 07:31:32,1913,70,96,4,23.7,4.6,19.1,14.1,
Bengaluru,Zone 4,4,1,08:00 to 12:00,18-07-2019,18/07/2019 11:51:46,1958,68,169,2,25.9,5.0,20.9,15.2,
Bengaluru,Zone 4,4,1,12:00 to 16:00,18-07-2019,18/07/2019 14:07:16,1937,73,95,3,24.7,4.8,20.0,13.4,
Bengaluru,Zone 4,4,1,16:00 to 20:00,18-07-2019,18/07/2019 18:15:37,1968,67,166,3,21.3,4.1,17.2,14.0,
Bengaluru,Zone 4,4,1,20:00 to 00:00,18-07-2019,18/07/2019 23:21:46,2085,69,207,3,25.6,4.9,20.7,13.9,
Bengaluru,Zone 4,4,2,00:00 to 04:00,19-07-2019,19/07/2019 03:44:08,1993,68,198,4,25.0,4.8,20.2,15.2,
Bengaluru,Zone 4,4,2,04:00 to 08.00,19-07-2019,19/07/2019 04:54:27,2067,70,96,1,20.2,3.9,16.3,11.4,
Bengaluru,Zone 4,4,2,08:00 to 12:00,19-07-2019,19/07/2019 11:12:12,2017,71,172,1,25.1,4.8,20.3,15.1,
Bengaluru,Zone 4,4,2,12:00 to 16:00,19-07-2019,19/07/2019 13:49:42,2058,68,100,1,23.1,4.4,18.7,9.9,
Bengaluru,Zone 4,4,2,16:00 to 20:00,19-07-2019,19/07/2019 18:30:29,2066,67,170,4,21.1,4.1,17.0,11.9,
Bengaluru,Zone 4,4,2,20:00 to 00:00,19-07-2019,19/07/2019 20:00:50,2045,70,207,2,22.7,4.4,18.3,10.0,
Bengaluru,Zone 4,4,4,00:00 to 04:00,21-07-2019,21/07/2019 00:31:30,2047,66,196,2,20.9,4.0,16.8,13.1,
Bengaluru,Zone 4,4,4,04:00 to 08.00,21-07-2019,21/07/2019 07:15:44,1973,69,97,1,20.4,3.9,16.5,13.3,
Bengaluru,Zone 4,4,4,08:00 to 12:00,21-07-2019,21/07/2019 11:21:35,1913,68,167,1,25.6,4.9,20.7,10.1,
Bengaluru,Zone 4,4,4,12:00 to 16:00,21-07-2019,21/07/2019 13:06:01,1947,71,94,4,22.1,4.3,17.9,15.5,
Bengaluru,Zone 4,4,4,16:00 to 20:00,21-07-2019,21/07/2019 19:13:24,1985,66,161,4,21.2,4.1,17.1,13.4,
Bengaluru,Zone 4,4,4,20:00 to 00:00,21-07-2019,21/07/2019 21:47:43,1938,74,206,4,22.0,4.2,17.8,15.4,
Bengaluru,Zone 4,4,4,00:00 to 04:00,21-07-2019,21/07/2019 01:54:54,1967,68,197,2,23.8,4.6,19.3,15.2,
Bengaluru,Zone 4,4,4,04:00 to 08.00,21-07-2019,21/07/2019 04:08:51,2008,70,100,3,22.2,4.3,17.9,9.6,
Bengaluru,Zone 4,4,4,08:00 to 12:00,21-07-2019,21/07/2019 08:29:40,1978,71,168,4,20.6,4.0,16.6,10.7,
Bengaluru,Zone 4,4,4,12:00 to 16:00,21-07-2019,21/07/2019 13:32:12,1918,70,99,1,25.0,4.8,20.2,13.8,
Bengaluru,Zone 4,4,4,16:00 to 20:00,21-07-2019,21/07/2019 19:47:05,1973,67,168,1,22.4,4.3,18.1,13.2,
Bengaluru,Zone 4,4,4,20:00 to 00:00,21-07-2019,21/07/2019 22:05:45,2023,73,206,4,21.0,4.0,17.0,9.4,
Bengaluru,Zone 4,4,5,00:00 to 04:00,22-07-2019,22/07/2019 02:31:07,2067,72,193,4,21.5,4.1,17.3,15.3,
Bengaluru,Zone 4,4,5,04:00 to 08.00,22-07-2019,22/07/2019 04:00:57,1998,75,88,1,23.8,4.6,19.2,11.7,
Bengaluru,Zone 4,4,5,08:00 to 12:00,22-07-2019,22/07/2019 08:01:12,2079,75,174,4,21.1,4.1,17.1,14.0,
Bengaluru,Zone 4,4,5,12:00 to 16:00,22-07-2019,22/07/2019 12:24:43,2023,72,90,2,21.0,4.0,16.9,10.3,
Bengaluru,Zone 4,4,5,16:00 to 20:00,22-07-2019,22/07/2019 17:12:35,2003,67,179,2,21.8,4.2,17.6,15.0,
Bengaluru,Zone 4,4,5,20:00 to 00:00,22-07-2019,22/07/2019 23:36:59,2064,67,205,1,20.6,4.0,16.6,9.5,
